,title,originallink,link,description,pubDate
10,'어른들의 피로 회복제'…벤포벨에스정 모델에 배우 진선규 발탁,https://www.thedailypost.kr/news/articleView.html?idxno=109099,https://www.thedailypost.kr/news/articleView.html?idxno=109099,이 제품은 활성 비타민 B1을 1일 최대분량으로 함유하고 있으며 뇌혈관장벽을 통과해 뇌의 에너지 대사에 도움을 주는 비스벤티아민 30mg을 동시에 담아내고 있어 '육체피로-체력저하' '신경통-<b>근육통</b>-관절통' '구내염... ,"Wed, 02 Apr 2025 23:42:00 +0900"
11,"삼성전자 임직원 ‘<b>근육통</b> 탈출’… 노사공동 TF, 일터 환경 개선",https://www.kyeongin.com/article/1734778,https://www.kyeongin.com/article/1734778,"삼성전자 근골격계 예방운동센터. /삼성전자 제공 삼성전자가 임직원들의 근골격계 질환 근절 방안을 도출했다. 개인 맞춤형 깔창 제작, 웨이퍼 이동 무게 감소 등 직원들의 육체적 부담 감소에 중점을 뒀다. 2일... ","Wed, 02 Apr 2025 20:08:00 +0900"
12,"문보경 여전한 어깨 불편감, 갑자기 바뀐 LG 라인업…문정빈 OUT, 신민재...",https://www.xportsnews.com/article/1981261,https://m.sports.naver.com/kbaseball/article/311/0001846452,"성주는 허리 <b>근육통</b>이 심하지 않다. 10일 채우고 올리려 한다. 원래는 '(회복까지) 3일이면 된다'고 했는데, 시즌 초반이라 관리 차원에서 엔트리를 제외했다&quot;고 얘기했다. 한편 LG는 지난달 22일 개막 후 개막 7연승을... ","Wed, 02 Apr 2025 19:00:00 +0900"
13,"“송찬의-신민재, 2번 번갈아 맡는다” 문성주 빈자리, 염갈량의 맞춤형...",https://www.sportsseoul.com/news/read/1505609?ref=naver,https://m.sports.naver.com/kbaseball/article/468/0001136866,"잠실 | 최승섭기자 thunder@sportsseoul.com 문성주는 지난 3월 28일 NC전을 앞두고 허리 <b>근육통</b>을 호소하며 1군에서 말소됐다. 다음 주 복귀 예정이다. 송찬의는 올시즌 타율 0.364, OPS 1.122로 맹타를 휘두르고 있다.... ","Wed, 02 Apr 2025 18:57:00 +0900"
14,"어깨 불편한 LG 문보경, 쌀쌀한 날씨에 부상 방지 위해 지명 타자 출전...",https://sports.khan.co.kr/article/202504021735003?pt=nv,https://m.sports.naver.com/kbaseball/article/144/0001029827,왼손 투수가 나오는 경우 (문)성주가 돌아오기 전까지 2번으로 칠 것 같다”라고 말했다. 허리 <b>근육통</b>으로 인해 부상자명단에 올라 있는 문성주는 10일을 채운 뒤 다음 주 중 1군 경기에 복귀할 예정이다. 수원 | 이두리 기자,"Wed, 02 Apr 2025 17:37:00 +0900"
15,전염성 높은 2급 감염병 수두 확산... 학부모들 '우려',http://www.jeollailbo.com/news/articleView.html?idxno=763524,http://www.jeollailbo.com/news/articleView.html?idxno=763524,"감염 시 미열과 피로감을 시작으로 신체 전반에 물집이 생기고 발열과 <b>근육통</b>을 동반한다. 또 수포성 병변에 접촉하거나 호흡기 분비물의 공기 전파를 통해 전염되며, 최대 잠복기는 20일 내외로 알려졌다. 초등학생... ","Wed, 02 Apr 2025 17:28:00 +0900"
16,'근막'으로 이해하는 내 몸 근육연결도,http://www.k-health.com/news/articleView.html?idxno=79846,http://www.k-health.com/news/articleView.html?idxno=79846,"반면 평소 등, 어깨, 목, 종아리 등 만성적인 <b>근육통</b>이나 결림을 겪고 있었다면 근막 이완과 스트레칭이 효과적일 수 있다. 이완된 근막은 혈관과 림프관의 압박을 줄여 혈액순환을 원활하게 만들고 순환기능을 정상화한다.... ","Wed, 02 Apr 2025 17:20:00 +0900"
17,'로비' 연출 하정우 &quot;골프 라운드서 본 가식 쇼킹했다&quot;,https://www.news1.kr/entertain/movie/5740147,https://m.entertain.naver.com/article/421/0008168588,"하정우는 골프 경험에 대해 &quot;골프 라운드에 나가면 일단 좀 가식이 되게 많이 있더라&quot;며 &quot;로비, 접대를 떠나서 일단 사람들끼리 골프장에서 아침 식사한다고 모여서 똑같이 하는 말이 '오늘 몸이 안 좋다, <b>근육통</b> 있다... ","Wed, 02 Apr 2025 14:23:00 +0900"
18,"[의료칼럼] 어깨통증, 원인은 목디스크일 수도",http://www.chungnamilbo.co.kr/news/articleView.html?idxno=821629,http://www.chungnamilbo.co.kr/news/articleView.html?idxno=821629,처음에는 <b>근육통</b>인가 의심하고 주물러도 보고 파스도 붙이지만 증상이 호전되지 않거나 더 나빠지면 혹시... 목디스크도 단순한 <b>근육통</b>이나 어깨질환 등으로 오인해 마사지나 파스 등에 의존하며 방치하는 경우가 많은데... ,"Wed, 02 Apr 2025 13:52:00 +0900"
19,&quot;아직도 심장이 두근두근&quot;...지자체 '촘촘한 지원',https://science.ytn.co.kr/program/view.php?mcd=0082&hcd=&key=202504021120541483,https://science.ytn.co.kr/program/view.php?mcd=0082&hcd=&key=202504021120541483,"긴장이 풀리면서 온몸이 쑤시는 등 <b>근육통</b>과 두통을 호소하는 주민도 부쩍 늘었습니다. [나병화 / 경남 산청 덕산가정의학과의원 원장 : 아픈 곳이 많이 생기고 해서 물리 치료도 많이 받으시고요. 진화 헬기 뜨고 있는데, 그... ","Wed, 02 Apr 2025 11:52:00 +0900"
20,밤마다 저린 다리…‘하지불안증후군’ 의심해 봐야 [건강 올레길],https://sports.donga.com/life/article/all/20250402/131332311/1,https://n.news.naver.com/mnews/article/382/0001187943?sid=103,"코슬립수면의원 신홍범 원장은 “하지불안증후군은 단순한 피로나 <b>근육통</b>이 아니라 신경계 이상으로 인해 발생하는 질환”이라며, “방치할 경우 수면 부족이 누적되어 일상생활에도 큰 영향을 미칠 수 있기 때문에 조기... ","Wed, 02 Apr 2025 11:36:00 +0900"
21,"합천군, 진드기 기피제 1만9천개 배부…농작업 감염병 예방 총력",https://www.polinews.co.kr/news/articleView.html?idxno=687888,https://www.polinews.co.kr/news/articleView.html?idxno=687888,"특히 SFTS는 치사율이 약 20%에 이르며, 고열, <b>근육통</b>, 구토, 설사 등 증상이 있을 경우 즉시 의료기관에 방문해 야외활동력을 알리는 것이 중요하다. 예방백신이 없는 진드기 매개 감염병은 사전 예방이 최선이다.... ","Wed, 02 Apr 2025 11:12:00 +0900"
22,"걷고, 뛰면 허리도 좋아져...요통 완화하는 운동법은?",https://kormedi.com/?p=2709455,https://n.news.naver.com/mnews/article/296/0000088208?sid=103,요통 증상 가벼울 때는 쉬는 것보다 신체 활동이 도움 허리의 통증을 일으키는 원인은 <b>근육통</b>부터 뼈에 이상이 발생하는 경우까지 매우 다양하다. 물론 심한 요통이 있거나 통증과 함께 배뇨 제어가 어렵거나 밤에만... ,"Wed, 02 Apr 2025 09:05:00 +0900"
23,반월상 연골판 파열 후 생긴 무릎 통증… 방치하면 연골 손상까지,https://www.sportsworldi.com/newsView/20250402503377,https://n.news.naver.com/mnews/article/396/0000704801?sid=103,무릎 통증이 반복된다면 단순한 <b>근육통</b>이 아닌 반월상 연골판 파열일 가능성을 염두에 둬야 한다. 반월상 연골판은 무릎 관절의 내측과 외측에 각각 하나씩 자리한 반달 모양의 연골조직이다. 이는 체중으로 인한 하중을... ,"Wed, 02 Apr 2025 09:02:00 +0900"
24,운동 유튜버 4인이 말하는 운동의 가치와 실전 팁 ②,http://woman.chosun.com/news/articleView.html?idxno=120269,http://woman.chosun.com/news/articleView.html?idxno=120269,2주 플랭크 챌린지 탄탄한 코어와 허리 라인을 위한 운동으로 한 번만으로도 다음날 복부와 옆구리에 기분 좋은 <b>근육통</b>을 전해준다. 주 3회추천. 떡국타파 명절이나 연휴 같은 며칠간의 과식 릴레이로 몸이 무거워질 때... ,"Wed, 02 Apr 2025 08:00:00 +0900"
25,“정말 독해서 목이…” 전현무가 앓아누운 이 병은?,https://www.donga.com/news/Health/article/all/20250401/131326010/2,https://n.news.naver.com/mnews/article/020/0003625420?sid=103,"발열과 <b>근육통</b> 등 전신 증상이 동반되는 경우도 많다. 바이러스성 후두염은 대부분 자연 치유되지만, 세균 감염일 경우 항생제 치료가 필요하다. 가글액과 진통제를 사용해 증상을 완화하기도 한다. 후두염을 예방하거나... ","Wed, 02 Apr 2025 07:01:00 +0900"
26,"&quot;역대 최악인 듯, 혼자이니 서럽&quot;..전현무, 목에 붙인 밴드, 왜? [헬스톡...",http://www.fnnews.com/news/202504020538240531,https://n.news.naver.com/mnews/article/014/0005329906?sid=103,"발열, <b>근육통</b> 등 증상이 동반되기도 한다. 후두염은 대부분 충분히 쉬면서 수분을 섭취하면 자연적으로 낫는다. 하지만 전현무처럼 직업상 목을 자주 사용해야 한다면 후두가 자극을 받아 증상이 악화되기 쉽다. 증상이... ","Wed, 02 Apr 2025 05:44:00 +0900"
27,"김민재, 여전히 몸 상태 안 돌아와…바로 이 3가지 때문이다",https://www.wikitree.co.kr/articles/1038486,https://www.wikitree.co.kr/articles/1038486,"예방을 위해서는 적절한 신발을 착용하고, 운동 전후 충분한 스트레칭을 실천하는 것이 필수적이다.◆감기 몸살감기몸살은 바이러스 감염으로 인해 발생하는 대표적인 질환으로, 발열, 두통, <b>근육통</b>, 기침 등의 증상을... ","Tue, 01 Apr 2025 22:52:00 +0900"
28,&quot;아직도 심장이 두근두근&quot;...지자체 '촘촘한 지원',https://www.ytn.co.kr/_ln/0115_202504012243533613,https://n.news.naver.com/mnews/article/052/0002174196?sid=102,"긴장이 풀리면서 온몸이 쑤시는 등 <b>근육통</b>과 두통을 호소하는 주민도 부쩍 늘었습니다. [나병화 / 경남 산청 덕산가정의학과의원 원장 : 아픈 곳이 많이 생기고 해서 물리 치료도 많이 받으시고요. 진화 헬기 뜨고 있는데, 그... ","Tue, 01 Apr 2025 22:43:00 +0900"
29,&quot;아직도 심장이 두근두근&quot;...지자체 '촘촘한 지원',https://www.ytn.co.kr/_ln/0115_202504012039175398,https://n.news.naver.com/mnews/article/052/0002174157?sid=102,"긴장이 풀리면서 온몸이 쑤시는 등 <b>근육통</b>과 두통을 호소하는 주민도 부쩍 늘었습니다. [나병화 / 경남 산청 덕산가정의학과의원 원장 : 아픈 곳이 많이 생기고 해서 물리 치료도 많이 받으시고요. 진화 헬기 뜨고 있는데, 그... ","Tue, 01 Apr 2025 20:39:00 +0900"
30,"﻿부천체형관리원, 2025년 'K-소비자 만족지수 1위' 시흥시 체형관리 부...",https://www.itbiznews.com/news/articleView.html?idxno=164590,https://www.itbiznews.com/news/articleView.html?idxno=164590,"이는 디지털 기기 사용 증가로 인한 거북목증후군, 척추 변형, 만성 <b>근육통</b> 등의 문제를 예방하고 개선하는 대안으로도 인식되고 있다. 부천체형관리원은 이러한 사회적 흐름과 함께 지속적인 관심을 받아온 대표적인... ","Tue, 01 Apr 2025 18:08:00 +0900"
31,합천군 봄철 영농기 진드기 주의 기피제 배부,http://www.gndomin.com/news/articleView.html?idxno=429013,http://www.gndomin.com/news/articleView.html?idxno=429013,"중증열성혈소판감소증후군(SFTS)은 치사율이 약20%로 높아, 야외활동 후 2주 이내 고열, 두통, <b>근육통</b>과 함께 구토, 설사, 식욕저하 등 소화기 증상이 나타나면 즉시 의료기관을 방문하여 야외활동력을 알리고 적기에... ","Tue, 01 Apr 2025 17:44:00 +0900"
32,"‘이것’만 확인해도, 고환암 초기에 잡아낸다… 샤워 후 꼭 해보세요",https://health.chosun.com/site/data/html_dir/2025/04/01/2025040102896.html,https://n.news.naver.com/mnews/article/346/0000089782?sid=103,특히 아무 이유 없이 한쪽 고환에 계속해서 불편감이 느껴진다면 <b>근육통</b>이나 단순 타박상으로 착각하지 말고 고환암을 의심해볼 필요가 있다. 고환 주변 신경은 민감해 작은 변화에도 불편함이 동반되는 경우가 많다.... ,"Tue, 01 Apr 2025 16:41:00 +0900"
33,&quot;자선기금 모으려고&quot;…24시간 연속 러닝머신 달리기 성공,https://sports.chosun.com/life/2025-04-01/202504010100010000001285,https://n.news.naver.com/mnews/article/076/0004261056?sid=102,"갑작스러운 <b>근육통</b>과 검붉은색(콜라색)의 소변의 증상이 나타날 수 있으며 심한 경우 발열, 구토, 전신쇠약, 부종 등 전신 증상을 동반하거나 갑작스러운 콩팥 기능 악화로 급성신부전증을 일으키기도 한다. 심각한 경우... ","Tue, 01 Apr 2025 16:41:00 +0900"
34,"합천군, 봄철 영농기 진드기 주의! 기피제 배부",https://www.siminilbo.co.kr/news/newsview.php?ncode=1160278053325706,https://www.siminilbo.co.kr/news/newsview.php?ncode=1160278053325706,"중증열성혈소판감소증후군(SFTS)은 치사율이 약20%로 높아, 야외활동 후 2주 이내 고열, 두통, <b>근육통</b>과 함께 구토, 설사, 식욕저하 등 소화기 증상이 나타나면 즉시 의료기관을 방문하여 야외활동력을 알리고 적기에... ","Tue, 01 Apr 2025 16:26:00 +0900"
35,"합천군, 진드기 기피제 1만9000개 배부",https://www.newsgn.com/news/articleView.html?idxno=474428,https://www.newsgn.com/news/articleView.html?idxno=474428,"중증열성혈소판감소증후군(SFTS)은 치사율이 약20%로 높아, 야외활동 후 2주 이내 고열, 두통, <b>근육통</b>과 함께 구토, 설사, 식욕저하 등 소화기 증상이 나타나면 즉시 의료기관을 방문하여 야외활동력을 알리고 적기에... ","Tue, 01 Apr 2025 15:52:00 +0900"
36,"전현무 “목소리가 안 나와”…얼굴까지 흙빛, 원인은 ‘이것’?",https://kormedi.com/?p=2709300,https://n.news.naver.com/mnews/article/296/0000088185?sid=103,"발열, <b>근육통</b> 등 증상이 동반되기도 한다. 목 자주 사용하면 후두염 악화하기 쉬워, 예방법은? 후두염은 충분히 쉬면서 수분을 섭취하면 자연적으로 낫는다. 하지만 전현무처럼 직업상 목을 자주 사용해야 한다면 후두가... ","Tue, 01 Apr 2025 15:09:00 +0900"
37,"합천군, 봄철 영농기 진드기 주의 당부...기피제 배부",https://www.gukjenews.com/news/articleView.html?idxno=3238654,https://www.gukjenews.com/news/articleView.html?idxno=3238654,"중증열성혈소판감소증후군(SFTS)은 치사율이 약20%로 높아, 야외활동 후 2주 이내 고열, 두통, <b>근육통</b>과 함께 구토, 설사, 식욕저하 등 소화기 증상이 나타나면 즉시 의료기관을 방문하여 야외활동력을 알리고 적기에... ","Tue, 01 Apr 2025 11:20:00 +0900"
38,기약없는 영덕 산불대피소,https://www.news1.kr/photos/7211287,https://n.news.naver.com/mnews/article/421/0008165453?sid=102,영덕군 산불 이재민 대피소인 영덕국민체육센터에 이재민들이 아침을 시작하고 있다. 이재민들은 &quot;<b>근육통</b>과 두통 등을 호소하며 하루 빨리 집으로 돌아갈 수 있도록 지원해 주었으면 좋겠다&quot;고 말했다. 2025.4.1/뉴스1,"Tue, 01 Apr 2025 10:54:00 +0900"
39,힘겨운 발걸음,https://www.news1.kr/photos/7211273,https://n.news.naver.com/mnews/article/421/0008165407?sid=102,1일 경북 영덕군 산불 이재민들이 대피소인 영덕국민체육센터에서 이재민이 의약품을 받기 위해 체육관내 진료소로 걸어가고 있다. 이재민들 대부분 <b>근육통</b>과 두통 등을 호소하고 있다. 2025.4.1/뉴스1,"Tue, 01 Apr 2025 10:43:00 +0900"
40,힘겨운 발걸음,https://www.news1.kr/photos/7211273,https://n.news.naver.com/mnews/article/421/0008165407?sid=102,1일 경북 영덕군 산불 이재민들이 대피소인 영덕국민체육센터에서 이재민이 의약품을 받기 위해 체육관내 진료소로 걸어가고 있다. 이재민들 대부분 <b>근육통</b>과 두통 등을 호소하고 있다. 2025.4.1/뉴스1,"Tue, 01 Apr 2025 10:43:00 +0900"
41,"합천군, 봄철 영농기 진드기 기피제 배부",https://www.viva100.com/article/20250401500671,https://www.viva100.com/article/20250401500671,중증열성혈소판감소증후군(SFTS)은 치사율이 약 20%로 높아 야외활동 후 2주 이내 고열·두통·<b>근육통</b>과 함께 구토·설사·식욕 저하 등 소화기 증상이 나타나면 즉시 의료기관을 방문해 야외활동력을 알리고 적기에 치료를... ,"Tue, 01 Apr 2025 10:36:00 +0900"
42,"종근당, 배우 진선규 모델 '벤포벨에스정' TV 광고 시작",https://www.ezyeconomy.com/news/articleView.html?idxno=210625,https://www.ezyeconomy.com/news/articleView.html?idxno=210625,에너지 대사에 도움을 주는 비스벤티아민 30mg을 동시에 담고 있어 ▲육체피로·체력저하 ▲신경통·<b>근육통</b>·관절통 ▲구내염 등에 효과적이다. 새로운 벨포벨에스정 광고 영상은 온라인 광고 채널에서도 만나볼 수 있다.,"Tue, 01 Apr 2025 09:14:00 +0900"
43,다발성 경화증은 무엇?...관리에 가장 좋은 식품은?,https://kormedi.com/?p=2709197,https://n.news.naver.com/mnews/article/296/0000088167?sid=103,"연구에 따르면 생강은 면역 체계를 진정시키는 데 도움이 될 수 있으며 일반적인 다발성 경화증 증상인 기억력 문제와 <b>근육통</b>을 개선할 수도 있다. 통곡물, 자두 등 섬유질 식품=신체는 불용성(물에 녹지 않는 성질)... ","Tue, 01 Apr 2025 09:06:00 +0900"
44,"봄철 나들이 교통사고 증가…사고 후 후유증, 방치하면 안돼",http://www.livesnews.com/news/article.html?no=49473,http://www.livesnews.com/news/article.html?no=49473,"동탄시티병원 조명국 원장은 “교통사고 후유증은 단순 <b>근육통</b>을 넘어, 목•허리디스크, 척추관 협착증 등의 근골격계 질환부터 두통, 어지럼증, 불면, 소화불량 등 신경계와 정신적인 이상까지 다양하게 나타날 수 있다.... ","Tue, 01 Apr 2025 09:00:00 +0900"
45,"경기도보건환경연구원, 매개모기 감시사업 진행",https://www.job-post.co.kr/news/articleView.html?idxno=138659,https://www.job-post.co.kr/news/articleView.html?idxno=138659,"제공되며, 말라리아 발생 경보 및 방역 대책 수립에 활용된다. 한편, &quot;말라리아 감염 시 오한, 발열, 발한이 48시간 간격으로 반복되며, 두통, 설사, 구토, <b>근육통</b> 등의 증상이 동반될 수 있다&quot;라고 관계자는 전했다.","Tue, 01 Apr 2025 07:10:00 +0900"
46,"[일사일언] 우리에게 친숙한 파스, 서양인들은 어떨까",https://www.chosun.com/culture-life/culture_general/2025/04/01/GOJRKLNPHJHMPL3P6UHCAUSUNU/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,https://n.news.naver.com/mnews/article/023/0003896794?sid=103,"서양인들은 <b>근육통</b>이 있거나, 몸살 기운이 있어도 우리가 흔히 파스라 부르는 패치제를 잘 쓰지 않는다. 영화에서 늘상 보는 노랗고 길쭉한 약통에서 뭔지 모를 알약을 한 알 꺼내 물도 없이 꿀꺽 삼킬 뿐이다. 이들에게... ","Tue, 01 Apr 2025 00:52:00 +0900"
47,"태전그룹, <b>근육통</b>·발열 잡는 '멀티 진통제' 머슬렌정 출시",https://www.medipana.com/article/view.php?news_idx=339560&sch_cate=D,https://www.medipana.com/article/view.php?news_idx=339560&sch_cate=D,"태전그룹(대표 오영석)이 <b>근육통</b>과 발열을 동시에 해결하는 차세대 <b>근육통</b>완화제 '머슬렌정'을 28일 출시했다고 31일 밝혔다. 머슬렌정은 최근 시장에서 단종된 아세트아미노펜+클로르족사존 복합제의 대체제로, 다양한... ","Mon, 31 Mar 2025 20:16:00 +0900"
48,[이만수의 야구 이야기] 자신을 위해 투자하는 한 시간,https://www.job-post.co.kr/news/articleView.html?idxno=138394,https://www.job-post.co.kr/news/articleView.html?idxno=138394,10년 동안 운동을 게을리하다 요 며칠 가볍게 운동을 시작 했더니 전신이 <b>근육통</b>으로 인해 몸살이 날 정도다.... 이렇게 한달 동안 쉬었다가 개인운동을 다시 시작할때엔 아무것도 할 수 없을 정도의 무시무시한 <b>근육통</b>으로... ,"Mon, 31 Mar 2025 19:00:00 +0900"
49,넘어지고 허리통증 심해진 여성…골절과 함께 진단받은 '뜻밖의 병명',http://news.mt.co.kr/mtview.php?no=2025033117372467541,https://n.news.naver.com/mnews/article/008/0005173655?sid=101,"단순한 <b>근육통</b>이라 여겨 진통제를 먹으며 버텼지만, 통증은 점점 더 심해졌다. 그러던 중 계단에서 발을 헛디뎌 넘어지면서 허리에서 극심한 통증을 느꼈고, 그제야 정형외과를 찾아 검사받았다. 검사 결과 '척추 골절'이... ","Mon, 31 Mar 2025 18:42:00 +0900"
50,"경기도보건환경연구원, 4월부터 말라리아 매개모기 집중 감시 실시",http://www.enewstoday.co.kr/news/articleView.html?idxno=2257062,http://www.enewstoday.co.kr/news/articleView.html?idxno=2257062,"말라리아 감염 시 오한, 발열, 발한이 48시간 간격으로 반복되며, 두통, 설사, 구토, <b>근육통</b> 등의 증상이 동반될 수 있다. 감기몸살과 증상이 비슷해 진단이 늦어질 수 있으니 모기에 물린 후 의심 증상이 나타나면... ","Mon, 31 Mar 2025 18:05:00 +0900"
51,이청근 슈올즈 대표 “골퍼의 발에 과학을 담는다”,https://www.mk.co.kr/article/11278739,https://m.sports.naver.com/golf/article/009/0005468290,"슈올즈 제품에는 메디치오 진동칩이 장착되어 있어 혈류 개선과 관절 보호, <b>근육통</b> 개선에 도움을 줄 수... 충격 흡수를 도와 <b>근육통</b>을 완화해주며 18홀을 돌아도 피로감이 확연히 덜하다. 또한 슬라이스 방지턱 설계로... ","Mon, 31 Mar 2025 17:48:00 +0900"
52,한의협 재난특위 “한의약은 재난현장에서의 심신의학”,https://www.akomnews.com/bbs/board.php?bo_table=news&wr_id=62187,https://www.akomnews.com/bbs/board.php?bo_table=news&wr_id=62187,"이에 재난특위는 소방대원들과 이재민들에게 <b>근육통</b> 완화를 위한 한방파스를 비롯해 연교패독산, 보중익기탕 등 한약제제를 지원하기로 했다. 이어 재난특위는 노희목 회장과 장효정 대구경북여한의사회장을 비롯한... ","Mon, 31 Mar 2025 16:32:00 +0900"
53,"[사진가 이영학의 고교야구 메모리] 청원고 조혜성, 전주고 고준휘-박한...",http://www.sportsq.co.kr/news/articleView.html?idxno=478524,http://www.sportsq.co.kr/news/articleView.html?idxno=478524,"강민은 192cm, 98kg의 큰 체격을 바탕으로 최고 구속 145~147km의 빠른 볼을 던지는 것으로 유명하지만, 이날은 약간의 <b>근육통</b> 때문인지 구속이 다소 떨어져 137~140km에 머물렀다. 그럼에도 불구하고 직구, 커브, 슬라이더를... ","Mon, 31 Mar 2025 15:52:00 +0900"
54,"경기도보건환경연구원, 4월부터 말라리아 매개모기 집중 감시",https://www.joongdo.co.kr/web/view.php?key=20250331010009816,https://www.joongdo.co.kr/web/view.php?key=20250331010009816,"말라리아 감염 시 오한, 발열, 발한이 48시간 간격으로 반복되며, 두통, 설사, 구토, <b>근육통</b> 등의 증상이 동반될 수 있다. 감기몸살과 증상이 비슷해 진단이 늦어질 수 있으니 모기에 물린 후 의심 증상이 나타나면... ","Mon, 31 Mar 2025 15:52:00 +0900"
