,title,originallink,link,description,pubDate
10,[현장]터줏대감 현대차 옆에 부스 차린 새내기 中 BYD...킨텍스에 불꽃...,https://www.hankookilbo.com/News/Read/A2025040315050004128?did=NA,https://n.news.naver.com/mnews/article/469/0000857519?sid=101,"'슈필라움 스튜디오'에는 LG전자의 스타일러 등 <b>인공지능</b>(AI) 가전이 들어있고 '슈필라움 글로우캐빈'엔 냉장고, 광파오븐 등 캠핑 같은 야외 활동을 즐기는 고객들을 위한 가전이 포함됐다. BYD, 두 번째 국내 모델 '씰... ","Thu, 03 Apr 2025 18:00:00 +0900"
11,"[창립 58주년] 롯데그룹, 핵심사업 경쟁력 회복으로 재도약 모색한다",https://www.kfenews.co.kr/news/articleView.html?idxno=633466,https://www.kfenews.co.kr/news/articleView.html?idxno=633466,"글로벌 시장에서는 브랜드 가치를 제고하고, <b>인공지능</b>(AI) 시대 도래에 따라 비즈니스 모델을 창출하고, 비용을 절감하며 유의미한 성과를 내기 위해 AI 내재화를 이뤄낼 전망이다. 신동빈 회장은 신년사를 통해 &quot;핵심사업... ","Thu, 03 Apr 2025 18:00:00 +0900"
12,"AI 기업 '무료' 서비스, 선택 아닌 필수 이유",https://www.epnc.co.kr/news/articleView.html?idxno=314796,https://www.epnc.co.kr/news/articleView.html?idxno=314796,<b>인공지능</b>(AI) 기업들이 고성능 언어모델과 서비스를 무료로 개방하는 사례가 잇따르고 있다. AI 기술이 고도화되고 경쟁이 치열해진 시장에서 사용자 접점을 먼저 확보하는 일이 전략의 출발점으로 작동하고 있기... ,"Thu, 03 Apr 2025 18:00:00 +0900"
13,"오픈AI, 'ML 논문 실행'으로 AI 평가하는 벤치마크 출시...&quot;인간은 41% 기...",https://www.aitimes.com/news/articleView.html?idxno=169331,https://www.aitimes.com/news/articleView.html?idxno=169331,"페이퍼벤치 개요도 (사진=오픈AI) 오픈AI가 <b>인공지능</b>(AI)의 에이전트 능력을 평가하는 새로운 벤치마크로 '머신러닝(ML) 논문 구현'을 개발했다. 이를 통해 테스트한 결과, 앤트로픽이 21%로 최고 점수를 받았다. 인간... ","Thu, 03 Apr 2025 18:00:00 +0900"
14,서울YMCA “애플 AI는 소비자 기만”…공정위 조사 착수,http://theviewers.co.kr/View.aspx?No=3602018,http://theviewers.co.kr/View.aspx?No=3602018,뷰어스 백민재 기­자 beck@viewers.co.kr 그동안 애플의 <b>인공지능</b>(AI) 기능 관련 허위·과장 광고를 비판해온 서울YMCA가 애플 인텔리전스 기능에 대해 소비자 기만이라고 주장했다.서울YMCA는 3일 보도자료를 통해 “애플이... ,"Thu, 03 Apr 2025 18:00:00 +0900"
15,"푸드케어 기업 메디쏠라, 130억원 규모 시리즈A 투자 유치",http://news.mt.co.kr/mtview.php?no=2025040315100133265,https://n.news.naver.com/mnews/article/008/0005175566?sid=101,특히 이 회사는 AI(<b>인공지능</b>) 기반 헬스케어 플랫폼 '아르켄X'(ArchenX)으로 건강 식단 제공 사업 외 부가가치를 창출한다는 평을 받고 있다. 앞으로 △식이 설계 알고리즘 고도화 △데이터 기반 식품소재 발굴 △디지털... ,"Thu, 03 Apr 2025 17:59:00 +0900"
16,트럼프 다음 타깃은 반도체 … 메모리 사재기에 재고 바닥,https://www.mk.co.kr/article/11282041,https://n.news.naver.com/mnews/article/009/0005470533?sid=101,이에 더해 고대역폭메모리(HBM)와 같은 <b>인공지능</b>(AI) 칩을 중심으로 수요는 더 크게 늘어날 전망이다. 3일 반도체 업계에 따르면 삼성전자는 D램·낸드플래시를 3~5% 인상하는 방안을 주요 고객사와 조율하고 있다.... ,"Thu, 03 Apr 2025 17:58:00 +0900"
17,[여담] '지브리풍' 열풍에 대한 반성문,https://www.sedaily.com/NewsView/2GRDNYE8TG,https://n.news.naver.com/mnews/article/011/0004469808?sid=103,‘이웃집 토토로’부터 ‘벼랑 위의 포뇨’ ‘하울의 움직이는 성’ 등의 애니메이션을 제작한 지브리스튜디오의 그림체로 사진을 변환해 주는 <b>인공지능</b>(AI)의 힘을 빌렸다. 오픈AI는 지난달 25일 ‘챗GPT-4o 이미지... ,"Thu, 03 Apr 2025 17:58:00 +0900"
18,"[서울모빌리티쇼] 로터스, 서울모빌리티쇼 첫 참가… 하이퍼 SUV부터 미...",http://www.g-enews.com/ko-kr/news/article/news_all/20250403175125563978e43e3ead_1/article.html,http://www.g-enews.com/ko-kr/news/article/news_all/20250403175125563978e43e3ead_1/article.html,"올해는 현대차, 기아, 제네시스 등 국내 브랜드를 비롯해 BMW, 메르세데스-벤츠, 포르쉐, BYD 등 글로벌 브랜드들이 참여해 자율주행, <b>인공지능</b>, 전동화 기술 등 미래 기술을 공개하고 있다. 로터스자동차코리아 관계자는... ","Thu, 03 Apr 2025 17:56:00 +0900"
19,"일본 GMO AIR, 휴머노이드 로봇 '인재 파견형 서비스' 개시",http://www.irobotnews.com/news/articleView.html?idxno=38134,http://www.irobotnews.com/news/articleView.html?idxno=38134,"한편, 지난해 6월 설립된 GMO AIR는 일본뿐만 아니라 해외의 로봇을 활용한 서비스도 제공하며, 모기업인 'GMO 인터넷 그룹'의 인터넷 인프라 및 금융 사업과 연계해 렌털 및 리스, <b>인공지능</b>(AI) 컨설팅 서비스도 함께... ","Thu, 03 Apr 2025 17:56:00 +0900"
20,[금융 사건·사고 점검-부당대출③] 고객 신뢰 무너뜨린 은행 부당대출...,http://www.bizwnews.com/news/articleView.html?idxno=99932,http://www.bizwnews.com/news/articleView.html?idxno=99932,우선 대출 심사 절차를 표준화하고 AI(<b>인공지능</b>) 및 빅데이터 분석을 활용한 자동 심사 시스템 도입을 추진 중이다. 이를 통해 대출 과정에서의 부정행위를 실시간으로 감지하고 이상 거래를 즉각적으로 탐지할 수 있도록 할... ,"Thu, 03 Apr 2025 17:56:00 +0900"
21,"[서울모빌리티쇼] 로터스, 서울모빌리티쇼 첫 참가… 하이퍼 SUV부터 미...",http://www.g-enews.com/ko-kr/news/article/news_all/20250403175125563978e43e3ead_1/article.html,http://www.g-enews.com/ko-kr/news/article/news_all/20250403175125563978e43e3ead_1/article.html,"올해는 현대차, 기아, 제네시스 등 국내 브랜드를 비롯해 BMW, 메르세데스-벤츠, 포르쉐, BYD 등 글로벌 브랜드들이 참여해 자율주행, <b>인공지능</b>, 전동화 기술 등 미래 기술을 공개하고 있다. 로터스자동차코리아 관계자는... ","Thu, 03 Apr 2025 17:56:00 +0900"
22,과학기술 인재 유치 전쟁 격화...“과학기술의 시작은 사람”,https://www.mk.co.kr/article/11282020,https://n.news.naver.com/mnews/article/009/0005470517?sid=105,"포춘 글로벌 500대 기업 목록에서 한국 기업들의 순위는 대체로 하락하고 있으며, <b>인공지능</b>(AI)가 사회 전 분야를 뒤흔드는 중에도 유망한 AI 스타트업은 거의 나타나지 않는다. 시장조사업체 CB 인사이트에 따르면, 유망한... ","Thu, 03 Apr 2025 17:54:00 +0900"
23,AI가 그린 '지브리 감성' 두고 저작권 보호 화두로 부상,http://www.civicnews.com/news/articleView.html?idxno=38261,http://www.civicnews.com/news/articleView.html?idxno=38261,<b>인공지능</b> 기술을 활용해 애니메이션 스튜디오 지브리의 특유의 화풍을 재현한 이미지들이 연이어 등장하며 큰 인기를 끌고 있다. 그러나 이러한 흐름에 대해 지브리 스튜디오의 공동 창립자이자 일본 애니메이션의... ,"Thu, 03 Apr 2025 17:54:00 +0900"
24,"'글로컬대학 재도전' 울산과학대, 연암공대·폴리텍대와 연합",https://news.tvchosun.com/site/data/html_dir/2025/04/03/2025040390223.html,https://n.news.naver.com/mnews/article/448/0000518222?sid=102,"울산과학대와 연암공대는 기계와 전기·전자, 컴퓨터 공학, <b>인공지능</b> 분야 인재 양성에 강점을 드러내고 있다. 대학 설립 주체도 각각 현대와 LG로 대기업이 가진 산업 인프라를 활용할 수 있는 점도 장점이다.... ","Thu, 03 Apr 2025 17:54:00 +0900"
25,박완수 도지사 &quot;산불 대응 체계 근본적 재설계 필요&quot;,https://www.idomin.com/news/articleView.html?idxno=934255,https://www.idomin.com/news/articleView.html?idxno=934255,드론이나 조명타워 등 특화된 야간 대응 장비 확충과 야간 산불 진화 AI(<b>인공지능</b>)드론 시스템 개발도 요청했다. 도는 △가칭 '산불 피해지역 지원 특별법' 조속한 제정 △국립공원 관리청 환경부→산림청 이관 △국립... ,"Thu, 03 Apr 2025 17:54:00 +0900"
26,한경협 &quot;특허 만료로 5년 내 85조원 CDMO 시장 개화&quot;,https://www.econovill.com/news/articleView.html?idxno=690530,https://www.econovill.com/news/articleView.html?idxno=690530,미국에선 <b>인공지능</b>이 신약 개발 주기를 단축하고 신약후보 물질 발견 등에서도 성과를 내 정보기술(IT) 회사인 구글과 엔비디아 등의 바이오산업 투자가 늘고 있다. 일본 정부는 2019년 바이오 전략을 발표한 데 이어... ,"Thu, 03 Apr 2025 17:54:00 +0900"
27,"한세대, 휴먼케어 융복합 헬스케어 프로그램 성과발표회",https://dhnews.co.kr/news/view/1065603042237176,https://dhnews.co.kr/news/view/1065603042237176,"사업단(단장 하숙례), ▲<b>인공지능</b> 융합 심리상담 시스템 사업단(단장 최광현), ▲창의융합 예술교육 전문가 양성 사업단(단장 유승지), ▲DCMLB사업단(단장 김영두), ▲H-G협력 혁신인재 사업단(단장 오훈식)을 구성했다.","Thu, 03 Apr 2025 17:54:00 +0900"
28,&quot;관세영향 소비심리 급속 냉각땐 잘 버티던 美 경제도 직격탄&quot;,https://www.mk.co.kr/article/11282017,https://n.news.naver.com/mnews/article/009/0005470514?sid=104,"한편, 슈워츠먼 회장은 유망 투자처에 대한 질문엔 <b>인공지능</b>(AI) 열풍에 따른 데이터센터와 전력산업을 꼽았다. 슈워츠먼 회장은 &quot;앞으로 5년 동안 데이터센터가 미국에서 1조달러(약 1500조원), 미국 밖에서 1조달러 등 총... ","Thu, 03 Apr 2025 17:53:00 +0900"
29,"中 소비재株, 주도주로 부상…JP모간 &quot;지금이 매수 적기&quot;",https://www.hankyung.com/article/2025040392501,https://n.news.naver.com/mnews/article/015/0005114772?sid=101,지난 1월 생성형 <b>인공지능</b>(AI) 기업 딥시크가 뜨거운 관심을 끈 뒤로 홍콩 항셍지수는 이날까지 기술주를 중심으로 20%가량 뛰었다. 상하이종합지수는 6% 정도 상승했다. 국내 투자자의 중국 주식 매수도 꾸준히 이어졌다.... ,"Thu, 03 Apr 2025 17:53:00 +0900"
30,AI번역 넘어 AI더빙으로 글로벌 두드리는 K-콘텐츠,https://www.dt.co.kr/contents.html?article_no=2025040402100931044001&ref=naver,https://n.news.naver.com/mnews/article/029/0002945852?sid=103,"크리에이터 콘텐츠의 글로벌 디딤돌은 <b>인공지능</b>(AI)이다. 유튜브, 틱톡, 인스타그램과 같은 글로벌 콘텐츠 유통 플랫폼의 등장으로 생태계가 확장됐고, AI 번역으로 언어장벽을 낮춘 데 이어 AI 더빙으로 한 번 더... ","Thu, 03 Apr 2025 17:53:00 +0900"
31,[서울모빌리티쇼] 역대 최대 규모 속 완성차 비중↓…미래 모빌리티 가...,https://www.yna.co.kr/view/AKR20250403161200003?input=1195m,https://n.news.naver.com/mnews/article/001/0015309768?sid=101,"미래 모빌리티로 묶이는 항공모빌리티(7곳), <b>인공지능</b>(5곳), 자율주행(4곳), 로보틱스(3곳), 해상모빌리티(1곳) 등 20곳보다도 적은 셈이다. 전 세계 최초로 신차를 공개하는 행사인 '월드 프리미어'도 8종에서 5종으로... ","Thu, 03 Apr 2025 17:53:00 +0900"
32,"변심한 외국인, TSMC 팔고 삼성전자 샀다",https://www.hankyung.com/article/2025040392511,https://n.news.naver.com/mnews/article/015/0005114773?sid=101,<b>인공지능</b>(AI) 반도체가 주목받으며 엔비디아의 주요 파트너인 TSMC는 외국인 투자자의 신흥국 1순위 투자처로 꼽혔으나 메모리 반도체 업황 개선과 함께 삼성전자로 눈을 돌리고 있다는 분석이 나온다. 3일... ,"Thu, 03 Apr 2025 17:53:00 +0900"
33,HP코리아 &quot;공급망 다변화로 상호관세 대처…美본사 TF 구성&quot;(종합),https://www.yna.co.kr/view/AKR20250403087351017?input=1195m,https://n.news.naver.com/mnews/article/001/0015309766?sid=101,이날 행사는 최신 <b>인공지능</b>(AI) 기능을 탑재한 PC 신제품 엘리트북 라인업 2종과 자체 AI 설루션을 소개하기 위해 열렸다. 김 대표는 &quot;고객 요구가 개인화돼서 AI와 빅데이터를 활용한 맞춤형 서비스 제공에 집중하고... ,"Thu, 03 Apr 2025 17:52:00 +0900"
34,"국립창원대 박민원 총장, &quot;하노버 산업박람회 참가 국내 혁신기업 협력...",https://www.newsgn.com/news/articleView.html?idxno=475202,https://www.newsgn.com/news/articleView.html?idxno=475202,"혁신, <b>인공지능</b> 전환 등에 관한 국립창원대의 역할을 직접 토론하고 교류협력 추진을 논의했다. 특히 박민원 총장은 경남도와 창원특례시의 지역 주력산업과 연계한 글로컬대학30사업 모델을 만들기 위해... ","Thu, 03 Apr 2025 17:52:00 +0900"
35,부천시 '첨단과학 교육도시' 기지개…미래 인재 키운다,https://news.ifm.kr/news/articleView.html?idxno=414259,https://news.ifm.kr/news/articleView.html?idxno=414259,"구체적으로는 지역 로봇산업과 협력한 <b>인공지능</b>(AI) 로보틱스 전공 트랙 개설, 부천문화재단·경기예술고등학교와 협력한 부천예술과학아카데미(BASA, Bucheon Arts &amp; Science Academy), 애니사이언스(Animation+Science) 등 창의·융합형... ","Thu, 03 Apr 2025 17:52:00 +0900"
36,트럼프의 관세 폭탄…기업 1.6조달러 대미 투자 약속도 흔들리나,https://www.sedaily.com/NewsView/2GRDNAX0AB,https://n.news.naver.com/mnews/article/011/0004469796?sid=104,특히 <b>인공지능</b>(AI) 인프라와 반도체 생산을 중심으로 한 초대형 투자 계획이 잇따랐다. 대표적인 사례는 손정의 소프트뱅크그룹 회장이 주도하는 ‘스타게이트’ 프로젝트다. 손 회장은 지난해 12월 트럼프 대통령과... ,"Thu, 03 Apr 2025 17:52:00 +0900"
37,챗GPT 지브리 열풍…'짝퉁' 앱까지 신났다,https://www.sedaily.com/NewsView/2GRDO1U1AI,https://n.news.naver.com/mnews/article/011/0004469793?sid=105,미국 오픈AI의 생성형 <b>인공지능</b>(AI) 애플리케이션(앱) ‘챗GPT’의 한국 이용자 수가 한 달만에 122만 명 급증했다. 최근 ‘지브리 풍’ 이미지 생성 등 새롭게 선보인 기능이 선풍적인 인기를 끌면서 심지어... ,"Thu, 03 Apr 2025 17:52:00 +0900"
38,"[이슈] &quot;관세 우려에 미국 생산으로 돌렸다&quot;···신성에스티, 현지 공급...",http://www.paxetv.com/news/articleView.html?idxno=228244,http://www.paxetv.com/news/articleView.html?idxno=228244,<b>인공지능</b>(AI)의 활용이 증가하면서 하이퍼스케일(Hyperscale)의 데이터센터 수요와 ESS 수요도 빠르게 성장하고 있다. 특히 세계 최대 데이터센터 허브인 미국 현지 수요도 급증하면서 K-배터리 3사도 북미 지역에... ,"Thu, 03 Apr 2025 17:52:00 +0900"
39,"윤건영 충북교육감, 지속적인 노-사간 소통",https://www.thepublic.kr/news/articleView.html?idxno=256934,https://www.thepublic.kr/news/articleView.html?idxno=256934,교원단체와 노조는 ▲유보통합 ▲기초학력 및 총괄평가 ▲교원 정원 ▲<b>인공지능</b> 디지털교과서 ▲다채움 ▲육아시간 보장 ▲현장체험학습 안전대책 ▲교원 아동학대 신고 대응체제 마련 등 다양한 요구와 의제들을... ,"Thu, 03 Apr 2025 17:50:00 +0900"
40,"윤건영 충북교육감, 지속적인 노-사간 소통",https://www.thepublic.kr/news/articleView.html?idxno=256934,https://www.thepublic.kr/news/articleView.html?idxno=256934,교원단체와 노조는 ▲유보통합 ▲기초학력 및 총괄평가 ▲교원 정원 ▲<b>인공지능</b> 디지털교과서 ▲다채움 ▲육아시간 보장 ▲현장체험학습 안전대책 ▲교원 아동학대 신고 대응체제 마련 등 다양한 요구와 의제들을... ,"Thu, 03 Apr 2025 17:50:00 +0900"
41,AI 기업으로 변신한 야놀자 &quot;5년내 거래액 100조 돌파&quot;,https://www.sedaily.com/NewsView/2GRDNQUJYH,https://n.news.naver.com/mnews/article/011/0004469788?sid=105,“<b>인공지능</b>(AI) 기술과 고유의 여행 특화 데이터로 세상의 여행 산업을 재정의하겠습니다.” 글로벌 트래블 테크 기업 야놀자의 창업자인 이수진 총괄대표는 2일 경기 성남시 판교 텐엑스타워에서 열린 창립 20주년... ,"Thu, 03 Apr 2025 17:50:00 +0900"
42,"박형준 시장, 주한 네팔대사 접견...협력관계 발전 방안 논의",https://www.thepublic.kr/news/articleView.html?idxno=256929,https://www.thepublic.kr/news/articleView.html?idxno=256929,"이어서 &quot;부산시와 부산테크노파크는 네팔 <b>인공지능</b>(AI) 기술지원센터 조성과 <b>인공지능</b>(AI) 전문인력 양성 사업을 통해 부산의 선진 기술을 네팔에 전수하고, 네팔의 기술 발전에 기여하는 중요한 프로젝트를 추진하고... ","Thu, 03 Apr 2025 17:50:00 +0900"
43,[무언설태] 與 4·2재보선 참패…‘민심의 죽비’ 맞아야죠,https://www.sedaily.com/NewsView/2GRDNXBA9W,https://n.news.naver.com/mnews/article/011/0004469787?sid=110,"▲최태원 대한상공회의소 회장이 2일 토크 콘서트에서 “경쟁자인 중국이 <b>인공지능</b>(AI)도, 제조업도 우리를 앞서가고 있다”며 “우리가 쫓아가지 못하고 죽을 확률이 상당히 높다”고 말했습니다. 설상가상으로 미국... ","Thu, 03 Apr 2025 17:49:00 +0900"
44,[마켓인]포트폴리오 재편 SK네트웍스…공모채 투심 주목,http://www.edaily.co.kr/news/newspath.asp?newsid=04106566642132512,https://n.news.naver.com/mnews/article/018/0005978038?sid=101,<b>인공지능</b>(AI) 중심 사업지주회사 전환에 나선 SK네트웍스(001740)가 공모 회사채 발행에 나선다. 영업이익의 상당 부분을 차지해왔던 SK렌터카를 매각한 이후 첫 공모채 발행으로 수요예측 과정에서 투자심리에 어떤... ,"Thu, 03 Apr 2025 17:49:00 +0900"
45,"SK텔레콤, 원자재 가격 AI로 알려준다",https://www.hankyung.com/article/2025040392301,https://n.news.naver.com/mnews/article/015/0005114760?sid=105,SK텔레콤은 원자재·물류 데이터 제공 기업 케플러와 업무협약(MOU)을 맺고 ‘<b>인공지능</b>(AI) 마켓 인텔리전스’ 성능을 고도화한다고 3일 발표했다. AI 마켓 인텔리전스는 액화천연가스(LNG)와 유가 등 원자재 가격을... ,"Thu, 03 Apr 2025 17:48:00 +0900"
46,핵심 인재 떠나고 빼앗기고...토스證 김규빈 리더십 시험대,https://www.sentv.co.kr/article/view/sentv202504030176,https://www.sentv.co.kr/article/view/sentv202504030176,"한편, <b>인공지능</b>(AI)기반 서비스로 리테일 사업 확대를 추진하고 있는 넥스트증권은 최근 기자 출신 대외협력실 전무, 틱톡 출신 마케터, TMAX출신 개발자 등을 영입하는 등 본격적인 핵심 인재 확보에 나서고 있습니다.... ","Thu, 03 Apr 2025 17:48:00 +0900"
47,한국언론진흥재단 찾아가는 저널리즘 특강 '<b>인공지능</b> 시대와 저널리즘...,http://www.jeollailbo.com/news/articleView.html?idxno=763655,http://www.jeollailbo.com/news/articleView.html?idxno=763655,한국언론진흥재단 찾아가는 저널리즘 특강이 3일 전라일보 2층 편집국에서 '<b>인공지능</b> 시대와 저널리즘'이라는 주제로 열렸다. 한성국 원광대학교 컴퓨터·소프트웨어공학과 교수가 진행한 이날 특강은 전라일보 전... ,"Thu, 03 Apr 2025 17:48:00 +0900"
48,챗GPT 이미지 열풍에 올트먼도 '쩔쩔'…커지는 AI인프라 중요성,http://www.kbsm.net/news/view.php?idx=470112,http://www.kbsm.net/news/view.php?idx=470112,문화체육관광부와 한국저작권위원회가 지난 달 발족한 '2025 <b>인공지능</b>(AI)-저작권 제도개선 협의체'는 AI 산출물을 활용한 창작물의 저작권 등록 기준과 저작권 침해 판단에 대한 안내서를 제작해 올해 상반기 배포할... ,"Thu, 03 Apr 2025 17:48:00 +0900"
49,"진주시, 경남도민체전 최초로 AI중계방송 도입한다",https://www.newsgn.com/news/articleView.html?idxno=475184,https://www.newsgn.com/news/articleView.html?idxno=475184,진주시가 오는 5월 2일부터 5일까지 진주시 전역에서 펼쳐지는 제64회 경상남도민체육대회(이하 경남도민체전)에 대회 사상 최초로 <b>인공지능</b>(AI)을 활용한 중계방송을 도입한다. 진주시는 3일 시청 기업인의 방에서... ,"Thu, 03 Apr 2025 17:48:00 +0900"
50,잘나가던 AI 스타트업…투자 40% 줄었다,https://www.hankyung.com/article/2025040391671,https://n.news.naver.com/mnews/article/015/0005114756?sid=105,<b>인공지능</b>(AI) 분야의 국내 벤처투자 증가세가 한풀 꺾였다. AI 기술 기업이라는 이유만으로 투자금이 몰리는 ‘AI 버블’ 시대가 끝나고 옥석 가리기가 시작됐다는 분석이 나온다. 3일 벤처투자 플랫폼 더브이씨에... ,"Thu, 03 Apr 2025 17:47:00 +0900"
51,"[美관세폭풍] 트럼프, 취임 후 對中관세 54% 추가…中 보복 본격화하나...",https://www.yna.co.kr/view/AKR20250403090251083?input=1195m,https://n.news.naver.com/mnews/article/001/0015309756?sid=104,"'트럼프 2기' 무역전쟁 재발을 예상해온 중국은 작년부터 부쩍 국내 자원 탐사에 열을 올리고 희토류 등 전략 광물 수출 통제 리스트를 가다듬었고, <b>인공지능</b>(AI)·반도체·전기차·배터리 등 자국 전략 산업과 무역 기업... ","Thu, 03 Apr 2025 17:47:00 +0900"
52,마인크래프트에서 스스로 '다이아몬드' 찾은 AI,https://www.dongascience.com/news/view/70948,https://n.news.naver.com/mnews/article/584/0000031720?sid=105,영국 구글 딥마인드가 개발한 <b>인공지능</b>(AI) 모델 '드리머(Dreamer)'가 사람의 플레이를 따라 하거나 조언을 받지 않고 강화학습과 시행착오만으로 게임 마인크래프트(Minecraft) 내에서 가장 가치있는 희소 자원인... ,"Thu, 03 Apr 2025 17:47:00 +0900"
53,"한국기술교육대 로봇배움터, 초·중학생에게 '인기'",https://www.ngonews.kr/news/articleView.html?idxno=204824,https://www.ngonews.kr/news/articleView.html?idxno=204824,한국기술교육대 장기현장실습 학생들은 로봇배움터와 더불어 <b>인공지능</b> 배움터 체험 운영도 도맡고 있다. 충청남도교육청과학교육원 남준호 교사는 &quot;한국기술교육대 학생들은 우수한 공학지식과 높은 교육 이해도로... ,"Thu, 03 Apr 2025 17:46:00 +0900"
54,역사가 증명하는 지역 안보 수호자,https://kookbang.dema.mil.kr/newsWeb/20250404/7/ATCE_CTGR_0010030000/view.do,https://kookbang.dema.mil.kr/newsWeb/20250404/7/ATCE_CTGR_0010030000/view.do,"드론봇 전투, <b>인공지능</b>(AI) 기반 전반 분석, 스마트 경계 시스템 등 첨단 기술을 지속 활용할 계획이다. 이런 노력을 통해 발전을 거듭한 사단의 작전 능력은 지난해 △합참 전투준비태세 우수 △전투지휘훈련(BCTP) 최우수... ","Thu, 03 Apr 2025 17:46:00 +0900"
